SheetCaption,DSSupervisor,Salesman,Retailer Hierarchy 1,Retailer Hieararchy 2,Retailer Hierarchy 3,Retailer Code,Retailer Name,Address 1,Sales Invoice Number,Sales Invoice Date,Actual Delivery Date,Delivery Status,Company Product Code,Brand_Caption,Mother Pack Name,Dist. Product Code,Product Name,Batch,MRP,Selling Rate,Quantity Billed,Gross Amount,Special Discount,Product Special Discount,Product Scheme Discount,Distributor Discount,Cash Discount,Key Discount,Tax Amount,Net Amount
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010042,MANI PHARMACY,"187,A HAUZ RANI OPP MAX HOSPITAL SAKET",JC46566,2020-10-22,2020-10-22,Delivered,12402536,IN NSB : Cerelac 1,CERELAC STAGE 1 Rice BIB 300g,12402536,CERELAC STAGE 1 Rice BIB 24x300g N3 IN,Batch 02420453A2M-02420453A2,190,147.72202,2,295.44404,0,0,0,0,0,0,53.17993,348.62397
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12424465,IN C&C : Milkybar Choo,MILKYBAR Moosha 20g,12424465,MILKYBAR MOOSHA Ctln 12(24x20g) N2 IN,Batch 02640454E1M-02640454E1,10,8.00769,24,192.18456,0,0,0,0,0,0,23.06215,215.24671
Detail ,,PUSHPENDER (GSB),PS:PLANNED SHOPPING,GS:Groceries - Small,GSS:Groceries  Small - B,582204010522,MISHRA STORE 460,460 CHIRAG DELHI,JC46526,2020-10-22,2020-10-22,Delivered,12424465,IN C&C : Milkybar Choo,MILKYBAR Moosha 20g,12424465,MILKYBAR MOOSHA Ctln 12(24x20g) N2 IN,Batch 02640454E1M-02640454E1,10,8.00769,24,192.18456,0,0,5.7655,0,0,0,22.37029,208.78935
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000019,CHAWLA CHEMIST,5 R BLK MKT GK 1,JC46508,2020-10-22,2020-10-22,Delivered,12329995,IN HCN : Resource High Protein,RESOURCE HIGH PROTEIN Vanilla Tin 400g,12329995,RESOURCE HIGH PROTEIN VNLA 12x400g N1 IN,Batch 00360451HAM-00360451HA,895,674.19962,1,674.19962,0,0,0,0,0,0,121.35593,795.55555
Detail ,,Vikash,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH1:Chemists - B,582204000847,VIDYA MEDICOS,"1661/15, MAIN ROAD GOVINDPURI",JC46480,2020-10-22,2020-10-22,Delivered,12435073,IN C&C : Milkybar Eclairs,MILKYBAR Eclairs Jar 520g,12435073,MILKYBAR Eclr 12(225x3.4g)PR PenFree IN,Batch 01791519VBM-01791519VB,225,176.22179,1,176.22179,0,0,0,0,0,0,21.14661,197.3684
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010036,DELHI CHEMIST,NEW DELHI,JC46576,2020-10-22,2020-10-22,Delivered,12435073,IN C&C : Milkybar Eclairs,MILKYBAR Eclairs Jar 520g,12435073,MILKYBAR Eclr 12(225x3.4g)PR PenFree IN,Batch 01791519VBM-01791519VB,225,176.22179,1,176.22179,0,0,0,0,0,0,21.14661,197.3684
Detail ,,RAKESH,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000020,NAV-YUG SERVICE STATION,"B-BLK , GK-1",JC46497,2020-10-22,2020-10-22,Delivered,12450504,IN SSD : MILO RTD,NESTLE MILO RDT 180ML,12450504,NESTLE MILO RTD30x180mlPR Rs5 Off RCB IN,Batch 02331530MAM-02331530MA,35,27.77777,10,277.7777,0,0,39.6933,0,0,0,28.57013,266.65452
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000021,DEZINE COLLECTION PVT. LTD.,"M/40, GK-1 , MKT",JC46499,2020-10-22,2020-10-22,Delivered,12396357,IN NSB : NAN PRO 3,NAN PRO 3 FU Infant Formula BIB 400g,12396357,NAN PRO3 FU Form BIB 24x400g LE049-9 IN,Batch 02356661L1M-02356661L1,590,458.71577,12,5504.58924,0,0,0,0,0,0,990.82606,6495.4153
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000022,WIENERS,"M-50, GK-1",JC46502,2020-10-22,2020-10-22,Delivered,12396357,IN NSB : NAN PRO 3,NAN PRO 3 FU Infant Formula BIB 400g,12396357,NAN PRO3 FU Form BIB 24x400g LE049-9 IN,Batch 02356661L1M-02356661L1,590,458.71577,6,2752.29462,0,0,0,0,0,0,495.41303,3247.70765
Detail ,,Neeraj,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH1:Chemists - B,582204000247,R. X  SOLUTION,"74/1, GALI NO.1 GOVINDPURI KALKA JI",JC46494,2020-10-22,2020-10-22,Delivered,12396357,IN NSB : NAN PRO 3,NAN PRO 3 FU Infant Formula BIB 400g,12396357,NAN PRO3 FU Form BIB 24x400g LE049-9 IN,Batch 02356661L1M-02356661L1,590,458.71577,3,1376.14731,0,0,0,0,0,0,247.70652,1623.85383
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000684,MEDI CARE CHEMIST,"A-46, LPN - 2",JC46551,2020-10-22,2020-10-22,Delivered,12396357,IN NSB : NAN PRO 3,NAN PRO 3 FU Infant Formula BIB 400g,12396357,NAN PRO3 FU Form BIB 24x400g LE049-9 IN,Batch 02356661L1M-02356661L1,590,458.71577,3,1376.14731,0,0,0,0,0,0,247.70652,1623.85383
Detail ,,RATHI,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000882,gopal juice,central market ( lp 3 ),JC46549,2020-10-22,2020-10-22,Delivered,12396357,IN NSB : NAN PRO 3,NAN PRO 3 FU Infant Formula BIB 400g,12396357,NAN PRO3 FU Form BIB 24x400g LE049-9 IN,Batch 02356661L1M-02356661L1,590,458.71577,3,1376.14731,0,0,0,0,0,0,247.70652,1623.85383
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010036,DELHI CHEMIST,NEW DELHI,JC46576,2020-10-22,2020-10-22,Delivered,12396357,IN NSB : NAN PRO 3,NAN PRO 3 FU Infant Formula BIB 400g,12396357,NAN PRO3 FU Form BIB 24x400g LE049-9 IN,Batch 02356661L1M-02356661L1,590,458.71577,1,458.71577,0,0,0,0,0,0,82.56884,541.28461
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000011,JAGDISH STORE,M 2 G K 1,JC46580,2020-10-23,2020-10-23,Delivered,12327543,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Stabilo 200g,12327543,NESCAFE CLASSIC Stabilo 36x200g IN,Batch 02670452RAM-02670452RA,490,388.08817,5,1940.44085,0,0,97.02189,0,0,0,331.81541,2175.23438
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000011,JAGDISH STORE,M 2 G K 1,JC46580,2020-10-23,2020-10-23,Delivered,12327543,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Stabilo 200g,12327543,NESCAFE CLASSIC Stabilo 36x200g IN,Batch 02660452RAM-02660452RA,490,388.08817,7,2716.61719,0,0,135.83078,0,0,0,464.54155,3045.32796
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010220,GUPTA DAIRY & PANEER BHANDAR,SHOP NO. 8 PUSHP VIHAR,JC46560,2020-10-22,2020-10-22,Delivered,12327543,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Stabilo 200g,12327543,NESCAFE CLASSIC Stabilo 36x200g IN,Batch 02670452RAM-02670452RA,490,388.08817,6,2328.52902,0,0,93.141,0,0,0,402.36984,2637.75787
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12327543,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Stabilo 200g,12327543,NESCAFE CLASSIC Stabilo 36x200g IN,Batch 02670452RAM-02670452RA,490,388.08817,4,1552.35268,0,0,62.09395,0,0,0,268.24657,1758.5053
Detail ,,Vikash,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000171,PUNIT MEDICOS,1712-B/5,JC46474,2020-10-22,2020-10-22,Delivered,12419440,IN NSB : Cerelac 2,CERELAC STAGE 2 Ragi App BIB 300g,12419440,CERELAC STA2 Ragi App BIB 24x300g N1 IN,Batch 02560453A3M-02560453A3,240,186.59624,1,186.59624,0,0,0,0,0,0,33.58732,220.18356
Detail ,,Vikash,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH1:Chemists - B,582204000831,FAMILY CHEMIST,"633/7,SHOP NO.2 GOVINDPURI KALKAJI",JC46476,2020-10-22,2020-10-22,Delivered,12419440,IN NSB : Cerelac 2,CERELAC STAGE 2 Ragi App BIB 300g,12419440,CERELAC STA2 Ragi App BIB 24x300g N1 IN,Batch 02560453A3M-02560453A3,240,186.59624,2,373.19248,0,0,0,0,0,0,67.17465,440.36713
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000005,H M MORNING STORE PVT LTD,M 41 MKT GK1,JC46500,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 024404515AM-024404515A,490,432.09862,12,5185.18344,0,0,51.85168,0,0,0,256.66659,5389.99834
Detail ,,RATHI,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000026,SINGH MOTORS,HEMKUNTH COLGK 1,JC46559,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 024404515AM-024404515A,490,432.09862,3,1296.29586,0,0,0,0,0,0,64.81479,1361.11065
Detail ,,Neeraj,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000175,AGGARWAL TRADING CO,24-B/1 GOVINDPURI KALKAJI,JC46489,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 024404515AM-024404515A,490,432.09862,168,72592.56816,0,0,1451.85111,1451.85136,0,0,3484.44328,73173.30897
Detail ,,RATHI,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000678,BHASHIN STORE,"E-8, CENTRAL MARKET",JC46558,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 024404515AM-024404515A,490,432.09862,1,432.09862,0,0,0,0,0,0,21.60493,453.70355
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 024404515AM-024404515A,490,432.09862,3,1296.29586,0,0,0,0,0,0,64.81479,1361.11065
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010220,GUPTA DAIRY & PANEER BHANDAR,SHOP NO. 8 PUSHP VIHAR,JC46560,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 021604515AM-021604515A,490,432.09862,3,1296.29586,0,0,0,0,0,0,64.81479,1361.11065
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010222,NILGIRI SUPER MART,25-A HAUZ RANI,JC46572,2020-10-22,2020-10-22,Delivered,12425805,IN SSD : EveryDay DW,EVERYDAY Dairy Whitener 1Kg,12425805,EVERYDAY DW 12x1kg N2 IN,Batch 021604515AM-021604515A,490,432.09862,2,864.19724,0,0,0,0,0,0,43.20986,907.4071
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000004,NEW EMPIRE STORE,M 53  MKT GK1,JC46503,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,3,393.18483,0,0,0,0,0,0,47.18218,440.36701
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000005,H M MORNING STORE PVT LTD,M 41 MKT GK1,JC46500,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,12,1572.73932,0,0,94.36339,0,0,0,177.40511,1655.78104
Detail ,,RAKESH,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000011,JAGDISH STORE,M 2 G K 1,JC46504,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,6,786.36966,0,0,31.45456,0,0,0,90.58981,845.50491
Detail ,,RATHI,AS:AD HOC SHOPPING,CV:Convenience,CPP:Petrol Pump,582204000026,SINGH MOTORS,HEMKUNTH COLGK 1,JC46559,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,2,262.12322,0,0,0,0,0,0,31.45479,293.57801
Detail ,,Neeraj,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000160,SHRI SAI STORE ,129 TILAK KHAND,JC46486,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,3,393.18483,0,0,0,0,0,0,47.18218,440.36701
Detail ,,Vikash,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000269,CHOUDHARYS WHOLESALE BAZAAR,"First Floor,25A-1, Govindpuri,New Delhi",JC46475,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,6,786.36966,0,0,31.45477,0,0,0,90.58979,845.50468
Detail ,,AMIT,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204010144,NEW MORNING STORE,H BLOCK SAKET,JC46518,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,3,393.18483,0,0,0,0,0,0,47.18218,440.36701
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL1:Groceries  Large - A1,582204010208,GUPTA GENERAL STORE,199,JC46561,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,12,1572.73932,0,0,94.36416,0,0,0,177.40502,1655.78018
Detail ,,PUSHPENDER (GSB),PS:PLANNED SHOPPING,GS:Groceries - Small,GSS:Groceries  Small - B,582204010503,SHARMA GENERAL STORE 209,209 SHAHPUR JAT,JC46527,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,2,262.12322,0,0,7.86367,0,0,0,30.51115,284.7707
Detail ,,RATHI,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000680,SAI STORE,A-3 LAJPAT NAGAR-2,JC46550,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,6,786.36966,0,0,31.45472,0,0,0,90.58979,845.50473
Detail ,,Narsingh,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010033,DELHI FRUIT  VEGSTORE,D BLOCK SAKET,JC46562,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,2,262.12322,0,0,0,0,0,0,31.45479,293.57801
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,12,1572.73932,0,0,94.36301,0,0,0,177.40516,1655.78146
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010083,ANAND MORNING STORE,J BLOCK SAKET,JC46524,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,12,1572.73932,0,0,94.36386,0,0,0,177.40506,1655.78052
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010136,JAGDAMBA GEN STORE ,NEW DELHI,JC46520,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,12,1572.73932,0,0,94.364,0,0,0,177.40504,1655.78036
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010137,SM STORE,NEW DELHI,JC46517,2020-10-22,2020-10-22,Delivered,11340406,IN CUL : Sauces,MAGGI HOT & SWEET TCS Bottle 1kg,11340406,MAGGI HOT & SWEET TCS Bottle 12x1kgIN,Batch 02840455HBM-02840455HB,160,131.06161,3,393.18483,0,0,0,0,0,0,47.18218,440.36701
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,12,1330.58772,0,0,134.95728,0,0,0,215.21348,1410.84393
Detail ,,RATHI,PS:PLANNED SHOPPING,GS:Groceries - Small,GS:Groceries Small - A,582204000622,BATRA GEN STORE,"G-15, LPN - 3",JC46548,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,4,443.52924,0,0,8.87056,0,0,0,78.23856,512.89724
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,BK:Bakeries,BK1:Bakeries - A,582204000671,JAN SEWAK STORE,"1, LPN - 3",JC46547,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,2,221.76462,0,0,0,0,0,0,39.91763,261.68225
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010082,NEW CAKE PALACE,J BLOCK SAKET,JC46523,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,12,1330.58772,0,0,39.91734,0,0,0,232.32067,1522.99105
Detail ,,AMIT,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204010137,SM STORE,NEW DELHI,JC46517,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,6,665.29386,0,0,13.30586,0,0,0,117.35784,769.34584
Detail ,,PUSHPENDER (GSB),PS:PLANNED SHOPPING,GS:Groceries - Small,GSS:Groceries  Small - B,582204010503,SHARMA GENERAL STORE 209,209 SHAHPUR JAT,JC46527,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,2,221.76462,0,0,6.65293,0,0,0,38.7201,253.83179
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204010651,SAVERS BAZAR,185 SUBHASH KHAND  KALKA JI,JC46487,2020-10-22,2020-10-22,Delivered,12256340,IN C&B : Nescafe Classic Large Packs,NESCAFE Classic Sachet 50g,12256340,NESCAFE CLASSIC Sachet 96x50g N2 IN,Batch 023667631AM-023667631A,140,110.88231,24,2661.17544,0,0,296.52653,0,0,0,425.6368,2790.28571
Detail ,,RAKESH,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000014,MEHTA MEDICOS,SH 25 G N MKT,JC46511,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02460453L1M-02460453L1,320,248.79499,4,995.17996,0,0,0,0,0,0,179.13239,1174.31235
Detail ,,Neeraj,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000183,VALUE  BAZAR,"25-A/1, GOVINDPURI, KALKAJI, NEW DELHI-19",JC46496,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,2,513.13966,0,0,0,0,0,0,92.36514,605.5048
Detail ,,Vikash,PS:PLANNED SHOPPING,SM:Supermarkets,T3:Tier 3,582204000241,GOEL TRADERS,"1352G/13, GOVINDPURI OPP. PETROL PUMP",JC46495,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,24,6157.67592,0,0,0,153.9419,0,0,1080.67212,7084.40615
Detail ,,Vikash,PS:PLANNED SHOPPING,GL:Groceries - Large,GL:Groceries Large - B,582204000269,CHOUDHARYS WHOLESALE BAZAAR,"First Floor,25A-1, Govindpuri,New Delhi",JC46475,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02460453L1M-02460453L1,320,248.79499,1,248.79499,0,0,0,0,0,0,44.7831,293.57809
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000623,SETHI SONS CHEMIST,"J-41, LPN-2",JC46556,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,1,256.56983,0,0,0,0,0,0,46.18257,302.7524
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH1:Chemists - B,582204000641,AL SHAFA PHARMACY,"E-95,LAJPAAT NAGAR-II",JC46557,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,2,513.13966,0,0,0,0,0,0,92.36514,605.5048
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010204,BATRA MEDICOS,"SHOP NO-9,DDA MARKET,OPP GYAN BHARTI SCHOOL,",JC46563,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,3,769.70949,0,0,0,0,0,0,138.54771,908.2572
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010687,HIGHEST DISCOUNT & HELP PHARMACY,70- B HAUZRANI OPP MAX SMART HOSPITAL,JC46570,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,1,256.56983,0,0,0,0,0,0,46.18257,302.7524
Detail ,,RATHI,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204000643,BAXICO,"J-16B, CENTRAL MARKET",JC46554,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,1,256.56983,0,0,0,0,0,0,46.18257,302.7524
Detail ,,Narsingh,SPD:SPECIALITY FOOD AND DRINK,CH:Chemists,CH:Chemists - A,582204010036,DELHI CHEMIST,NEW DELHI,JC46576,2020-10-22,2020-10-22,Delivered,12362599,IN NSB : Lactogen 2,LACTOGEN 2 FU Infant Formula BIB 400g,12362599,LACTOGEN 2 FU InfFormulaBIB 24x400gN1 IN,Batch 02640453J3M-02640453J3,330,256.56983,1,256.56983,0,0,0,0,0,0,46.18257,302.7524
